0, 1001365, 0, 0, 0, 9878.553711,
2, 998793, 2571, 0, 0, 9877.613281,
3, 619792, 381572, 0, 0, 7816.552002,
4, 427661, 573704, 0, 0, 6020.197265500001,
5, 319500, 681865, 0, 0, 4714.990967,
6, 256631, 744734, 0, 0, 3666.745361,
7, 215289, 786076, 0, 0, 2863.4890135,
8, 187834, 813524, 5, 0, 14155.484375,
9, 168641, 832693, 29, 0, 86843.1015625,
10, 152583, 848641, 136, 0, 380557.734375,
11, 128545, 872183, 637, 0, 1443827.0625,
12, 69225, 929433, 2677, 0, 5464584.75,
13, 7958, 984224, 9104, 0, 19389253.0,
14, 40, 976419, 24880, 0, 58800994.0,
15, 0, 945117, 56248, 0, 151743416.0,
16, 0, 893567, 107798, 0, 334923152.0,
17, 0, 820531, 180834, 0, 644730848.0,
18, 0, 730009, 271356, 0, 1105103488.0,
19, 0, 630010, 371354, 0, 1718848192.0,
20, 0, 530159, 471203, 3, 2465620608.0,
21, 0, 437681, 563672, 9, 3303362688.0,
22, 0, 357739, 643598, 20, 4183383808.0,
23, 0, 290888, 710438, 40, 5063619840.0,
24, 0, 235278, 766023, 60, 5911406080.0,
25, 0, 188794, 812491, 79, 6704826880.0,
26, 0, 148556, 852716, 94, 7433587456.0,
27, 0, 113435, 887825, 96, 8103978752.0,
28, 0, 83166, 918109, 94, 8711873024.0,
29, 0, 58304, 942973, 92, 9259296256.0,
30, 0, 38859, 962415, 87, 9742621696.0,
31, 0, 24673, 976583, 95, 10157733888.0,
32, 0, 14800, 986416, 141, 10519247360.0,
33, 0, 8523, 992535, 312, 10838449152.0,
34, 0, 4714, 995859, 796, 11095474176.0,
35, 1, 2598, 996729, 2032, 11258011136.0,
36, 2, 1644, 994931, 4775, 11365579776.0,
37, 4, 1622, 989520, 10234, 11468690432.0,
38, 9, 2518, 978766, 20070, 11538557952.0,
39, 15, 4647, 960355, 36374, 11548578304.0,
40, 25, 8535, 932154, 60674, 11491400192.0,
41, 39, 14847, 892182, 94284, 11371604992.0,
42, 57, 24345, 839752, 137330, 11199315456.0,
43, 79, 37676, 775710, 187954, 10863648768.0,
44, 101, 55360, 702585, 243467, 10410337280.0,
45, 125, 77388, 624009, 299870, 9864724480.0,
46, 148, 103712, 544420, 353189, 9228348416.0,
47, 167, 133585, 467366, 400408, 8523679744.0,
48, 182, 166096, 396063, 439069, 7777181184.0,
49, 196, 200078, 333699, 467796, 7020545280.0,
50, 200, 234116, 280423, 486798, 6276740608.0,
51, 207, 266946, 237587, 496771, 5570986240.0,
52, 208, 297290, 204947, 498831, 4922188032.0,
53, 207, 323796, 182712, 494457, 4342374912.0,
54, 203, 345635, 170545, 484711, 3845803904.0,
55, 196, 362168, 168252, 470534, 3441601920.0,
56, 192, 372609, 175813, 452791, 3134994304.0,
57, 182, 377016, 192520, 432061, 2928336768.0,
58, 170, 375128, 217072, 409250, 2822599680.0,
59, 160, 367224, 248857, 385136, 2816723072.0,
60, 150, 354206, 286581, 360522, 2907694464.0,
61, 138, 336673, 328775, 335823, 3084808832.0,
62, 131, 315509, 374159, 311657, 3337057280.0,
63, 119, 291583, 421281, 288358, 3656424576.0,
64, 109, 266036, 468829, 266332, 4032722816.0,
65, 104, 239610, 516053, 245600, 4451776256.0,
66, 95, 213055, 562021, 226306, 4901462016.0,
67, 86, 187169, 605856, 208324, 5370923520.0,
68, 80, 162348, 647356, 191772, 5849784064.0,
69, 72, 139307, 685665, 176560, 6328777472.0,
70, 68, 118046, 720951, 162493, 6799231232.0,
71, 63, 98894, 752992, 149436, 7254675968.0,
72, 58, 81967, 781850, 137491, 7690088960.0,
73, 52, 67187, 807652, 126554, 8101249024.0,
74, 48, 54438, 830494, 116465, 8486558464.0,
75, 44, 43656, 850609, 107208, 8844575744.0,
76, 40, 34639, 868095, 98684, 9168260608.0,
77, 37, 27100, 883493, 90763, 9465666560.0,
78, 35, 20982, 896808, 83529, 9744036352.0,
79, 33, 16088, 908407, 76852, 9993098752.0,
80, 29, 12181, 918354, 70717, 10197886464.0,
81, 27, 9162, 927046, 65105, 10375307264.0,
82, 25, 6860, 934521, 59952, 10545498624.0,
83, 23, 5055, 941058, 55215, 10713311232.0,
84, 21, 3708, 946653, 50973, 10872259584.0,
85, 20, 2733, 951500, 47104, 11014589440.0,
86, 19, 2029, 955649, 43652, 11128317440.0,
87, 16, 1571, 959194, 40595, 11207206912.0,
88, 16, 1297, 962065, 37985, 11257361920.0,
89, 15, 1180, 964325, 35854, 11293671424.0,
90, 14, 1213, 965908, 34222, 11327416832.0,
91, 13, 1398, 966822, 33133, 11363877376.0,
92, 13, 1744, 966931, 32647, 11399935488.0,
93, 14, 2289, 966139, 32901, 11430712320.0,
94, 13, 3049, 964366, 33954, 11452483072.0,
95, 14, 4072, 961403, 35887, 11462587904.0,
96, 16, 5405, 957097, 38849, 11459702784.0,
