0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.534834766803014e-14,2.3007151881264723e-14,3.06615267809106e-14,2.3001832494767667e-14,9.215749247716348e-15,0.0,
0.0,0.0,0.0,0.0,0.0,1.8424401876002802e-14,6.963901621738981e-12,3.46447059703661e-11,6.922505714957922e-11,6.922505301438751e-11,3.464469563160735e-11,6.959302906614726e-12,9.215749247716348e-15,
0.0,0.0,0.0,0.0,4.907498431766637e-14,3.465391077819768e-11,2.6768937966004915e-08,1.0676425596309455e-07,1.6005988709700375e-07,1.0676423452174214e-07,2.6768916511366098e-08,3.464469563160735e-11,2.3001832494767667e-14,
0.0,0.0,0.0,7.972556675951462e-14,7.617974804990582e-11,1.0679887000458375e-07,8.552057776831974e-05,0.00025602825802788676,0.0002560282234475326,8.552051549796182e-05,1.0676423452174214e-07,6.922505301438751e-11,3.066152678091059e-14,
0.0,0.0,9.198958126761557e-14,1.0386975720696909e-10,1.8682877906999473e-07,0.0002561349530281518,0.21789720401693582,0.43528245828208684,0.21789707072598666,0.0002560282234475326,1.6005988709700375e-07,6.922505714957919e-11,2.3007151881249274e-14,
0.0,9.199785698918125e-14,1.038758921701551e-10,2.1352845062619655e-07,0.00034154869734611266,0.43553837970666437,415.9333753299651,415.9332048222846,0.43528245828208684,0.00025602825802788665,1.067642559630945e-07,3.464470597026505e-11,1.534834766799928e-14,
0.0,1.038912174596151e-10,1.8682878520791602e-07,0.0003415486973461139,0.43579408791414315,416.3684016532941,531894.3096352961,415.9333753299651,0.21789720401693582,8.552057776831974e-05,2.676893796600472e-08,6.963901028960128e-12,0.0,
6.93170236842244e-11,1.0679889148375002e-07,0.0002561349530281617,0.43553837970666437,416.3684016532941,831.8662386035526,416.3684016532941,0.43553837970666437,0.0002561349530281519,1.067988700045837e-07,3.4653910185519854e-11,1.5348943270235824e-14,0.0,
2.6803602591250774e-08,8.552057779132392e-05,0.21789720401693582,415.9333753299651,531894.3096352961,416.3684016532941,0.43579408791414315,0.0003415486973461127,1.8682877906999473e-07,7.617974804980474e-11,4.907498411552257e-14,0.0,0.0,
1.0683348869028411e-07,0.0002560282580631485,0.435282458282096,415.9332048222846,415.9333753299651,0.43553837970666437,0.00034154869734611396,2.1352845062619663e-07,1.0386975720696908e-10,7.972556675948371e-14,0.0,0.0,0.0,
1.601291366916334e-07,0.00025602824427021223,0.21789707074677692,0.435282458282096,0.21789720401693582,0.0002561349530281617,1.8682878520791602e-07,1.0387589217015512e-10,9.198958126761557e-14,0.0,0.0,0.0,0.0,
