0, 1001365, 0, 0, 0, 0.0,
1, 991352, 10011, 2, 0, 0.0,
2, 980887, 10464, 10013, 0, 5344004864.0,
3, 972281, 19031, 10053, 0, 10187008512.0,
4, 965121, 25847, 10379, 0, 14626976256.0,
5, 958952, 30956, 11444, 2, 18978448384.0,
6, 953082, 34658, 13628, 13, 23755925504.0,
7, 946981, 37292, 17040, 53, 29573081088.0,
8, 940195, 39570, 21417, 157, 36928624640.0,
9, 932794, 41799, 26450, 370, 46058252288.0,
10, 924665, 44139, 31790, 733, 57078939648.0,
11, 916056, 46724, 37287, 1259, 69923217408.0,
12, 906930, 49679, 42804, 1936, 84423995392.0,
13, 897563, 52599, 48375, 2762, 100487876608.0,
14, 887989, 55470, 54126, 3722, 117947506688.0,
15, 878007, 58542, 60171, 4792, 136802107392.0,
16, 867673, 61329, 66372, 6013, 157043441664.0,
17, 857042, 64217, 72786, 7391, 178723954688.0,
18, 846051, 67039, 79392, 8988, 201695313920.0,
19, 834701, 69723, 86095, 10842, 225917837312.0,
20, 822993, 72630, 92758, 12935, 251358224384.0,
21, 811128, 75314, 99515, 15320, 277685977088.0,
22, 799292, 77735, 106284, 18008, 305244487680.0,
23, 787301, 80148, 113092, 20906, 333542031360.0,
24, 774861, 82535, 119989, 24062, 362609836032.0,
25, 762203, 84999, 126834, 27383, 392597913600.0,
26, 749638, 87154, 133786, 30892, 423273742336.0,
27, 736757, 89291, 140627, 34600, 454513410048.0,
28, 724014, 91409, 147550, 38417, 486437011456.0,
29, 711233, 93439, 154566, 42329, 518825000960.0,
30, 697871, 95452, 161614, 46346, 551803813888.0,
31, 685003, 97169, 168679, 50529, 585322528768.0,
32, 671917, 98911, 175778, 54722, 619184357376.0,
33, 658793, 100548, 182991, 58972, 653435043840.0,
34, 645831, 102061, 190179, 63321, 688067608576.0,
35, 632497, 103669, 197399, 67799, 723185205248.0,
36, 619467, 104839, 204728, 72225, 758717120512.0,
37, 606586, 105956, 212217, 76753, 794785185792.0,
38, 593494, 107141, 219541, 81305, 831193743360.0,
39, 580539, 108189, 226951, 85927, 867905994752.0,
40, 567571, 108969, 234396, 90515, 904911880192.0,
41, 554637, 109721, 241855, 95141, 942209728512.0,
42, 541664, 110420, 249359, 99801, 979648020480.0,
43, 529312, 110729, 256772, 104400, 1017289900032.0,
44, 516700, 111136, 264388, 108962, 1055494078464.0,
45, 504008, 111655, 271849, 113565, 1093671354368.0,
46, 491798, 111755, 279443, 118130, 1131863801856.0,
47, 479696, 111911, 286946, 122689, 1170503696384.0,
48, 468075, 111647, 294365, 127201, 1209422512128.0,
49, 456163, 111652, 301832, 131691, 1248389562368.0,
50, 444711, 111153, 309186, 136175, 1287388594176.0,
51, 433418, 110649, 316347, 140537, 1326550941696.0,
52, 422608, 110309, 323570, 144939, 1365483651072.0,
53, 411651, 109654, 330575, 149273, 1404528558080.0,
54, 400547, 109340, 337835, 153535, 1443281436672.0,
55, 390304, 108417, 344723, 157736, 1481766666240.0,
56, 380198, 107765, 351807, 161954, 1520576364544.0,
