0, 1001365, 0, 0, 0, 9878.553711, 0
2, 998743, 2622, 0, 0, 9877.614258, 0
3, 613832, 387533, 0, 0, 7816.552246, 0
4, 425014, 576351, 0, 0, 6020.207031, 0
5, 315628, 685737, 0, 0, 4715.045898, 0
6, 250301, 751064, 0, 0, 3666.740967, 0
7, 209629, 791736, 0, 0, 2863.290527, 0
8, 182596, 818766, 3, 0, 4340.764160, 0
9, 161552, 839784, 29, 0, 68286.742188, 0
10, 146566, 854656, 143, 0, 412071.218750, 0
11, 125157, 875572, 636, 0, 1500847.000000, 0
12, 67702, 930971, 2692, 0, 5493838.500000, 0
13, 8125, 984062, 9178, 0, 19410074.000000, 0
14, 76, 976156, 25133, 0, 59551812.000000, 0
15, 0, 944473, 56892, 0, 153727696.000000, 0
16, 0, 891692, 109673, 0, 339560960.000000, 0
17, 0, 818136, 183229, 0, 654123776.000000, 0
18, 0, 727391, 273974, 0, 1119373312.000000, 0
19, 0, 626997, 374366, 2, 1738390272.000000, 0
20, 0, 526548, 474815, 2, 2489224192.000000, 0
21, 0, 433442, 567915, 8, 3331720448.000000, 0
22, 0, 353267, 648075, 23, 4217920000.000000, 0
23, 0, 286040, 715285, 40, 5103037952.000000, 0
24, 0, 230871, 770430, 64, 5953480192.000000, 0
25, 0, 184523, 816757, 85, 6748605952.000000, 0
26, 0, 144825, 856438, 102, 7481547776.000000, 0
27, 0, 110425, 890822, 118, 8150040576.000000, 0
28, 0, 80694, 920544, 127, 8755276800.000000, 0
29, 0, 56478, 944760, 127, 9297425408.000000, 0
30, 0, 37451, 963792, 122, 9775623168.000000, 0
31, 0, 23702, 977528, 135, 10191780864.000000, 0
32, 0, 14198, 986985, 182, 10543556608.000000, 0
33, 0, 8184, 992837, 344, 10861323264.000000, 0
34, 1, 4504, 996023, 837, 11108464640.000000, 0
35, 1, 2408, 996866, 2090, 11260515328.000000, 0
36, 0, 1369, 995029, 4967, 11374809088.000000, 0
37, 6, 1101, 989390, 10868, 11484769280.000000, 0
38, 4, 1453, 978354, 21554, 11545915392.000000, 0
39, 11, 2530, 959747, 39077, 11550951424.000000, 0
40, 11, 4569, 931238, 65547, 11492297728.000000, 0
41, 20, 7911, 890810, 102624, 11368589312.000000, 0
42, 30, 13038, 838007, 150290, 11192643584.000000, 0
43, 40, 20404, 773638, 207283, 10852759552.000000, 0
44, 67, 29967, 700245, 271086, 10399466496.000000, 0
45, 77, 42231, 620459, 338598, 9845542912.000000, 0
46, 73, 57349, 539872, 404071, 9204023296.000000, 0
47, 101, 74522, 461897, 464845, 8490144256.000000, 0
48, 101, 93650, 389836, 517778, 7735548416.000000, 0
49, 116, 113837, 325712, 561700, 6967346688.000000, 0
50, 124, 134297, 270530, 596414, 6211805696.000000, 0
51, 124, 154191, 225122, 621928, 5489217024.000000, 0
52, 128, 172905, 189181, 639151, 4820103168.000000, 0
53, 111, 189740, 162332, 649182, 4216055552.000000, 0
54, 137, 204351, 144535, 652342, 3687163392.000000, 0
55, 143, 215993, 135082, 650147, 3239820544.000000, 0
56, 126, 223672, 134271, 643296, 2878357504.000000, 0
57, 133, 227869, 140751, 632612, 2605235456.000000, 0
58, 126, 228252, 154629, 618358, 2420164608.000000, 0
59, 115, 225167, 174611, 601472, 2321649664.000000, 0
60, 122, 218687, 199531, 583025, 2305014016.000000, 0
61, 117, 209152, 228742, 563354, 2364621056.000000, 0
62, 125, 197209, 260936, 543095, 2493071104.000000, 0
63, 114, 183000, 295415, 522836, 2681699584.000000, 0
64, 95, 167758, 331178, 502334, 2922579200.000000, 0
65, 99, 151977, 366851, 482438, 3205226240.000000, 0
66, 96, 135704, 402492, 463073, 3520139008.000000, 0
67, 100, 119717, 437335, 444213, 3858797824.000000, 0
68, 88, 104381, 470604, 426292, 4212892928.000000, 0
69, 87, 90007, 502474, 408797, 4575482880.000000, 0
70, 89, 76642, 532579, 392055, 4939930112.000000, 0
71, 80, 64520, 560816, 375949, 5301283328.000000, 0
72, 61, 53603, 586945, 360756, 5654776832.000000, 0
73, 79, 44124, 611059, 346103, 5996126720.000000, 0
74, 64, 35942, 633293, 332066, 6323703808.000000, 0
75, 68, 28933, 653920, 318444, 6634844160.000000, 0
76, 65, 23038, 672698, 305564, 6930557440.000000, 0
77, 68, 18249, 689952, 293096, 7207331328.000000, 0
78, 55, 14233, 706004, 281073, 7467725824.000000, 0
79, 50, 11003, 720715, 269597, 7710821888.000000, 0
80, 53, 8443, 734089, 258780, 7937216000.000000, 0
81, 60, 6405, 746742, 248158, 8148569600.000000, 0
82, 49, 4786, 758307, 238223, 8345195008.000000, 0
83, 51, 3547, 769023, 228744, 8526984192.000000, 0
84, 54, 2575, 779071, 219665, 8697017344.000000, 0
85, 39, 1933, 788342, 211051, 8856281088.000000, 0
86, 55, 1438, 797021, 202851, 9003858944.000000, 0
87, 42, 1102, 805286, 194935, 9139519488.000000, 0
88, 32, 889, 812866, 187578, 9262687232.000000, 0
89, 33, 761, 819788, 180783, 9376107520.000000, 0
90, 35, 751, 825943, 174636, 9482845184.000000, 0
91, 30, 857, 831479, 168999, 9583707136.000000, 0
92, 38, 998, 836322, 164007, 9678650368.000000, 0
93, 34, 1298, 839997, 160036, 9766625280.000000, 0
94, 28, 1706, 842807, 156824, 9847292928.000000, 0
95, 41, 2281, 844375, 154668, 9918014464.000000, 0
96, 38, 3042, 844483, 153802, 9975248896.000000, 0
97, 41, 4000, 843201, 154123, 10017283072.000000, 0
98, 33, 5171, 840064, 156097, 10042621952.000000, 0
99, 31, 6619, 834994, 159721, 10050560000.000000, 0
100, 38, 8530, 828209, 164588, 10040061952.000000, 0
101, 35, 10661, 818962, 171707, 10008420352.000000, 0
102, 32, 13191, 807738, 180404, 9953764352.000000, 0
103, 51, 16357, 794159, 190798, 9873931264.000000, 0
104, 45, 19891, 778245, 203184, 9769033728.000000, 0
105, 48, 24098, 759897, 217322, 9641507840.000000, 0
106, 38, 28552, 739529, 233246, 9494694912.000000, 0
107, 51, 33702, 716979, 250633, 9327916032.000000, 0
108, 64, 39367, 692917, 269017, 9138729984.000000, 0
109, 72, 45676, 667362, 288255, 8920252416.000000, 0
110, 70, 52199, 640444, 308652, 8680682496.000000, 0
111, 67, 59242, 612370, 329686, 8421092864.000000, 0
112, 85, 66493, 583667, 351120, 8144124928.000000, 0
113, 87, 74066, 554572, 372640, 7851036672.000000, 0
114, 90, 81805, 525727, 393743, 7546341888.000000, 0
115, 107, 89646, 498549, 413063, 7234052608.000000, 0
116, 88, 97547, 472248, 431482, 6920086016.000000, 0
117, 106, 104821, 447687, 448751, 6608327680.000000, 0
118, 97, 111865, 424934, 464469, 6302244864.000000, 0
119, 111, 118498, 404299, 478457, 6006833152.000000, 0
120, 102, 124696, 386445, 490122, 5725411328.000000, 0
121, 98, 130244, 371427, 499596, 5462895104.000000, 0
122, 132, 134603, 359540, 507090, 5223247872.000000, 0
123, 91, 138601, 350415, 512258, 5008729600.000000, 0
124, 102, 141442, 344029, 515792, 4821416960.000000, 0
125, 109, 143308, 341082, 516866, 4663319552.000000, 0
126, 104, 144164, 341213, 515884, 4536349696.000000, 0
127, 126, 144012, 343933, 513294, 4441891328.000000, 0
128, 116, 143059, 349802, 508388, 4380239360.000000, 0
129, 84, 141027, 358147, 502107, 4350961664.000000, 0
130, 79, 138244, 368227, 494815, 4352752128.000000, 0
131, 105, 134504, 380640, 486116, 4384212480.000000, 0
132, 102, 130163, 394967, 476133, 4444421632.000000, 0
133, 101, 125396, 410648, 465220, 4531527168.000000, 0
134, 94, 120033, 427821, 453417, 4643090432.000000, 0
135, 104, 114160, 446065, 441036, 4776662016.000000, 0
136, 111, 108171, 464588, 428495, 4929975808.000000, 0
137, 66, 101722, 483932, 415645, 5099408896.000000, 0
138, 96, 95130, 503326, 402813, 5283319808.000000, 0
139, 81, 88623, 522880, 389781, 5478393856.000000, 0
140, 101, 82364, 542230, 376670, 5681996288.000000, 0
141, 72, 75876, 561636, 363781, 5891488256.000000, 0
142, 79, 69541, 580927, 350818, 6106555904.000000, 0
143, 70, 63502, 599418, 338375, 6323409408.000000, 0
144, 69, 57639, 617211, 326446, 6541604864.000000, 0
145, 80, 52067, 634145, 315073, 6756697600.000000, 0
146, 58, 46895, 650057, 304355, 6968244224.000000, 0
147, 67, 42183, 665203, 293912, 7173445120.000000, 0
148, 74, 37854, 679394, 284043, 7373014528.000000, 0
149, 66, 34055, 692771, 274473, 7564384256.000000, 0
150, 50, 30551, 704853, 265911, 7747594752.000000, 0
151, 58, 27577, 715892, 257838, 7920617984.000000, 0
152, 60, 24840, 725739, 250726, 8081955328.000000, 0
153, 53, 22567, 734869, 243876, 8234240512.000000, 0
154, 56, 20630, 742798, 237881, 8375552512.000000, 0
155, 59, 19111, 749528, 232667, 8504458752.000000, 0
156, 43, 17911, 755116, 228295, 8620034048.000000, 0
157, 39, 17008, 759499, 224819, 8724179968.000000, 0
158, 44, 16519, 762660, 222142, 8816931840.000000, 0
159, 50, 16401, 764553, 220361, 8896620544.000000, 0
160, 48, 16635, 765507, 219175, 8962329600.000000, 0
161, 58, 17221, 765198, 218888, 9014084608.000000, 0
162, 52, 18100, 763482, 219731, 9050886144.000000, 0
163, 45, 19073, 761022, 221225, 9073324032.000000, 0
164, 54, 20274, 757408, 223629, 9082949632.000000, 0
165, 50, 21831, 752584, 226900, 9078843392.000000, 0
166, 49, 23663, 746781, 230872, 9061848064.000000, 0
167, 64, 25857, 739801, 235643, 9030948864.000000, 0
168, 54, 28319, 731623, 241369, 8985959424.000000, 0
169, 75, 30835, 722959, 247496, 8928070656.000000, 0
170, 55, 33635, 713697, 253978, 8857944064.000000, 0
171, 56, 36608, 703292, 261409, 8777083904.000000, 0
172, 64, 39764, 692278, 269259, 8686501888.000000, 0
173, 44, 42964, 680644, 277713, 8587588096.000000, 0
174, 56, 46460, 668457, 286392, 8477225472.000000, 0
175, 72, 49705, 656177, 295411, 8358915584.000000, 0
176, 58, 53508, 643538, 304261, 8233988096.000000, 0
177, 61, 57239, 630685, 313380, 8103286272.000000, 0
178, 70, 60824, 617731, 322740, 7966002176.000000, 0
179, 96, 64533, 604365, 332371, 7824832512.000000, 0
180, 63, 68103, 591365, 341834, 7680232448.000000, 0
181, 80, 71524, 578571, 351190, 7532733952.000000, 0
182, 78, 75024, 566384, 359879, 7384408576.000000, 0
183, 76, 78284, 554478, 368527, 7237592576.000000, 0
184, 82, 81552, 543231, 376500, 7093514752.000000, 0
185, 89, 84606, 532714, 383956, 6951111680.000000, 0
186, 87, 87303, 523151, 390824, 6813030912.000000, 0
187, 96, 89947, 514462, 396860, 6682116096.000000, 0
188, 90, 92116, 506734, 402425, 6559119872.000000, 0
189, 91, 94252, 499686, 407336, 6444034560.000000, 0
190, 89, 96097, 493729, 411450, 6335352832.000000, 0
191, 96, 97509, 489187, 414573, 6238073856.000000, 0
192, 92, 98933, 485210, 417130, 6150549504.000000, 0
193, 88, 99675, 482825, 418777, 6074589184.000000, 0
194, 86, 100244, 481357, 419678, 6010355200.000000, 0
195, 98, 100357, 481103, 419807, 5958084096.000000, 0
196, 88, 100049, 481991, 419237, 5918575104.000000, 0
197, 88, 99560, 483452, 418265, 5890436608.000000, 0
198, 92, 98797, 486276, 416200, 5873859072.000000, 0
199, 99, 97978, 489675, 413613, 5869561344.000000, 0
200, 75, 96642, 494420, 410228, 5877541376.000000, 0
201, 82, 95148, 499501, 406634, 5896665088.000000, 0
202, 85, 93340, 505513, 402427, 5926505472.000000, 0
203, 96, 91293, 512501, 397475, 5967110656.000000, 0
204, 95, 89212, 519737, 392321, 6018103296.000000, 0
205, 85, 86927, 527871, 386482, 6077890048.000000, 0
206, 58, 84621, 535854, 380832, 6145864192.000000, 0
207, 80, 82342, 544157, 374786, 6219816960.000000, 0
208, 74, 79800, 552692, 368799, 6299945472.000000, 0
209, 93, 77204, 561562, 362506, 6386214912.000000, 0
210, 79, 74539, 570802, 355945, 6477681152.000000, 0
211, 76, 71868, 580075, 349346, 6573083136.000000, 0
212, 74, 69076, 589013, 343202, 6671228928.000000, 0
213, 62, 66495, 597959, 336849, 6771550720.000000, 0
214, 66, 63686, 606763, 330850, 6873501696.000000, 0
215, 69, 61137, 615243, 324916, 6975865344.000000, 0
216, 52, 58741, 623216, 319356, 7077294080.000000, 0
217, 62, 56479, 630955, 313869, 7176729600.000000, 0
218, 62, 54351, 638264, 308688, 7274124800.000000, 0
219, 49, 52312, 644912, 304092, 7368667648.000000, 0
220, 54, 50496, 651349, 299466, 7460465664.000000, 0
221, 66, 48623, 657169, 295507, 7547798016.000000, 0
222, 59, 47057, 662113, 292136, 7628784128.000000, 0
223, 54, 45705, 666593, 289013, 7704761856.000000, 0
224, 70, 44448, 670340, 286507, 7775395840.000000, 0
225, 63, 43561, 673658, 284083, 7839791104.000000, 0
226, 54, 42837, 676265, 282209, 7898032640.000000, 0
227, 61, 42233, 677966, 281105, 7949196288.000000, 0
228, 81, 41957, 679124, 280203, 7992258560.000000, 0
229, 57, 41780, 679733, 279795, 8028354560.000000, 0
230, 51, 41702, 679747, 279865, 8056627200.000000, 0
231, 72, 41835, 678812, 280646, 8077464576.000000, 0
232, 62, 42319, 677425, 281559, 8091058688.000000, 0
233, 54, 42828, 675623, 282860, 8096904192.000000, 0
234, 54, 43616, 673653, 284042, 8096977920.000000, 0
235, 65, 44495, 670920, 285885, 8090491904.000000, 0
236, 57, 45654, 667589, 288065, 8077513728.000000, 0
237, 67, 46718, 664040, 290540, 8058167808.000000, 0
238, 64, 47766, 659897, 293638, 8032707584.000000, 0
239, 73, 49074, 655485, 296733, 8001429504.000000, 0
240, 78, 50509, 650744, 300034, 7964400640.000000, 0
241, 61, 51912, 646019, 303373, 7923433984.000000, 0
242, 80, 53308, 641108, 306869, 7878483456.000000, 0
243, 71, 54856, 635903, 310535, 7830199296.000000, 0
244, 67, 56414, 630485, 314399, 7778451456.000000, 0
245, 83, 57954, 624814, 318514, 7723420672.000000, 0
246, 69, 59385, 619330, 322581, 7666277376.000000, 0
247, 106, 60953, 613924, 326382, 7606820864.000000, 0
248, 72, 62635, 608413, 330245, 7546268160.000000, 0
249, 56, 64189, 603137, 333983, 7484353024.000000, 0
250, 66, 65883, 597626, 337790, 7421815296.000000, 0
251, 82, 67240, 592284, 341759, 7359078912.000000, 0
252, 61, 68735, 587123, 345446, 7295536128.000000, 0
253, 89, 69977, 582637, 348662, 7233780224.000000, 0
