0, 1001365, 0, 0, 0, 9878.553711, 0
2, 998506, 2859, 0, 0, 9877.618164, 0
3, 614451, 386914, 0, 0, 7816.976562, 0
4, 417836, 583529, 0, 0, 6021.860840, 0
5, 307814, 693551, 0, 0, 4717.990723, 0
6, 245259, 756106, 0, 0, 3667.737061, 0
7, 209067, 792298, 0, 0, 2865.915771, 0
8, 180748, 820614, 3, 0, 3006.088379, 0
9, 162167, 839168, 30, 0, 29186.248047, 0
10, 146850, 854377, 138, 0, 162064.890625, 0
11, 125948, 874798, 619, 0, 637026.062500, 0
12, 71969, 926707, 2689, 0, 2644087.000000, 0
13, 10431, 981595, 9339, 0, 9698686.000000, 0
14, 73, 975750, 25542, 0, 30038942.000000, 0
15, 0, 944123, 57242, 0, 77502432.000000, 0
16, 0, 891561, 109804, 0, 170397904.000000, 0
17, 0, 817544, 183821, 0, 327659584.000000, 0
18, 0, 725636, 275729, 0, 561631680.000000, 0
19, 0, 624727, 376638, 0, 872920000.000000, 0
20, 0, 523891, 477473, 1, 1250136960.000000, 0
21, 0, 430633, 570726, 6, 1673391744.000000, 0
22, 0, 350186, 651160, 19, 2118278272.000000, 0
23, 0, 283256, 718073, 36, 2561973248.000000, 0
24, 0, 228626, 772672, 67, 2987199744.000000, 0
25, 0, 183529, 817746, 90, 3384150528.000000, 0
26, 0, 144598, 856657, 110, 3748638464.000000, 0
27, 0, 110690, 890540, 135, 4080513792.000000, 0
28, 0, 81588, 919630, 147, 4380350464.000000, 0
29, 0, 57550, 943656, 159, 4649159168.000000, 0
30, 0, 38651, 962548, 166, 4886067200.000000, 0
31, 0, 24694, 976481, 190, 5092018176.000000, 0
32, 0, 14937, 986174, 254, 5263208960.000000, 0
33, 0, 8651, 992278, 436, 5426839552.000000, 0
34, 0, 4709, 995672, 984, 5554407424.000000, 0
35, 2, 2452, 996604, 2307, 5630864384.000000, 0
36, 0, 1223, 994783, 5359, 5685597184.000000, 0
37, 0, 597, 989331, 11437, 5737917440.000000, 0
38, 0, 300, 978405, 22660, 5771152384.000000, 0
39, 0, 184, 960128, 41053, 5774366720.000000, 0
40, 1, 188, 931249, 69927, 5744128000.000000, 0
41, 1, 275, 890562, 110527, 5683356160.000000, 0
42, 0, 458, 837518, 163389, 5594092544.000000, 0
43, 0, 688, 772378, 228299, 5423849472.000000, 0
44, 1, 1019, 698636, 301709, 5194417152.000000, 0
45, 4, 1423, 618621, 381317, 4917886464.000000, 0
46, 6, 1974, 537007, 462378, 4594551808.000000, 0
47, 2, 2588, 457359, 541416, 4235392256.000000, 0
48, 4, 3196, 383812, 614353, 3853688832.000000, 0
49, 3, 3880, 317698, 679784, 3463729920.000000, 0
50, 5, 4578, 259544, 737238, 3078027520.000000, 0
51, 5, 5299, 209306, 786755, 2705824512.000000, 0
52, 5, 5975, 166613, 828772, 2354608640.000000, 0
53, 4, 6669, 130828, 863864, 2029228800.000000, 0
54, 4, 7296, 101256, 892809, 1732765184.000000, 0
55, 6, 7759, 76951, 916649, 1466408064.000000, 0
56, 2, 8098, 57636, 935629, 1230109440.000000, 0
57, 6, 8311, 42935, 950113, 1023815872.000000, 0
58, 7, 8370, 31879, 961109, 846188928.000000, 0
59, 9, 8250, 24263, 968843, 695650176.000000, 0
60, 3, 8007, 19320, 974035, 570238976.000000, 0
61, 7, 7774, 16494, 977090, 467535328.000000, 0
62, 4, 7370, 15340, 978651, 385008064.000000, 0
63, 4, 6938, 15224, 979199, 320021728.000000, 0
64, 7, 6444, 15819, 979095, 269748160.000000, 0
65, 6, 5913, 16958, 978488, 231781584.000000, 0
66, 9, 5354, 18388, 977614, 203954384.000000, 0
67, 6, 4792, 20011, 976556, 184346096.000000, 0
68, 9, 4199, 21630, 975527, 171226496.000000, 0
69, 3, 3674, 23333, 974355, 163230992.000000, 0
70, 9, 3129, 25108, 973119, 159331472.000000, 0
71, 13, 2663, 26729, 971960, 158554208.000000, 0
72, 4, 2230, 28347, 970784, 160081968.000000, 0
73, 10, 1842, 29906, 969607, 163374624.000000, 0
74, 4, 1517, 31519, 968325, 168039856.000000, 0
75, 5, 1237, 32996, 967127, 173710480.000000, 0
76, 4, 996, 34383, 965982, 180016528.000000, 0
77, 3, 785, 35763, 964814, 186771584.000000, 0
78, 6, 618, 37144, 963597, 193901696.000000, 0
79, 2, 476, 38546, 962341, 201262752.000000, 0
80, 10, 362, 39849, 961144, 208772112.000000, 0
81, 6, 293, 41134, 959932, 216358016.000000, 0
82, 2, 228, 42399, 958736, 223959808.000000, 0
83, 6, 162, 43649, 957548, 231528704.000000, 0
84, 3, 115, 44886, 956361, 239062992.000000, 0
85, 5, 92, 46069, 955199, 246564624.000000, 0
86, 7, 71, 47291, 953996, 254009840.000000, 0
87, 8, 54, 48467, 952836, 261384720.000000, 0
