0, 1001365, 0, 0, 0, 0.000000, 0
2, 991352, 10013, 0, 0, 0.000000, 0
3, 991352, 10013, 0, 0, 0.000000, 0
4, 991352, 10013, 0, 0, 0.000000, 0
5, 991352, 10013, 0, 0, 0.000000, 0
6, 991352, 10013, 0, 0, 0.000000, 0
7, 991352, 10013, 0, 0, 0.000000, 0
8, 991303, 10061, 1, 0, 16.046272, 0
9, 991076, 10286, 3, 0, 113.713097, 0
10, 990533, 10823, 9, 0, 419.403503, 0
11, 987984, 13353, 28, 0, 1240.344482, 0
12, 977412, 23850, 103, 0, 4141.511719, 0
13, 939216, 61837, 312, 0, 14011.137695, 0
14, 835264, 165327, 774, 0, 40071.167969, 0
15, 642358, 357469, 1538, 0, 91988.921875, 0
16, 394436, 604320, 2609, 0, 182495.328125, 0
17, 180432, 817019, 3914, 0, 318004.562500, 0
18, 55974, 940090, 5301, 0, 496377.718750, 0
19, 12269, 982469, 6627, 0, 711234.687500, 0
20, 2358, 991192, 7815, 0, 948901.937500, 0
21, 476, 992043, 8846, 0, 1195264.875000, 0
22, 134, 991273, 9958, 0, 1443878.000000, 0
23, 35, 989425, 11904, 1, 1716086.875000, 0
24, 0, 984852, 16512, 1, 2093837.125000, 0
25, 0, 974220, 27143, 2, 2781640.750000, 0
26, 0, 953250, 48114, 1, 4141951.500000, 0
27, 0, 915008, 86353, 4, 6756818.000000, 0
28, 0, 854938, 146420, 7, 11412845.000000, 0
29, 0, 771568, 229789, 8, 18881998.000000, 0
30, 0, 667284, 334057, 24, 29720832.000000, 0
31, 0, 550178, 451144, 43, 44092040.000000, 0
32, 0, 430458, 570844, 63, 61612884.000000, 0
33, 0, 319732, 681533, 100, 81411088.000000, 0
34, 0, 224569, 776668, 128, 102298472.000000, 0
35, 0, 149660, 851525, 180, 123067336.000000, 0
36, 0, 94800, 906312, 253, 142646000.000000, 0
37, 0, 57084, 943881, 400, 160313504.000000, 0
38, 0, 32684, 968060, 621, 175669184.000000, 0
39, 0, 17870, 982491, 1004, 188657056.000000, 0
40, 0, 9472, 990347, 1546, 199381856.000000, 0
41, 2, 4922, 994286, 2155, 207749760.000000, 0
42, 0, 2572, 995884, 2909, 214771776.000000, 0
43, 0, 1505, 996039, 3821, 220880320.000000, 0
44, 0, 1111, 995450, 4804, 224092240.000000, 0
45, 3, 1087, 994339, 5936, 226182736.000000, 0
46, 1, 1225, 992619, 7520, 228183200.000000, 0
47, 2, 1511, 989628, 10224, 230883744.000000, 0
48, 3, 2035, 984553, 14774, 233925536.000000, 0
49, 11, 2776, 975851, 22727, 234723456.000000, 0
50, 4, 3951, 961522, 35888, 234163520.000000, 0
51, 15, 5870, 938468, 57012, 232539840.000000, 0
52, 20, 8825, 903709, 88811, 229647664.000000, 0
53, 23, 13229, 856019, 132094, 225351664.000000, 0
54, 39, 19711, 794476, 187139, 219350080.000000, 0
55, 50, 28496, 718647, 254172, 211024944.000000, 0
56, 75, 39921, 632991, 328378, 200213360.000000, 0
57, 85, 54248, 541835, 405197, 187023920.000000, 0
58, 97, 71319, 449392, 480557, 171849968.000000, 0
59, 127, 91009, 361141, 549088, 155235904.000000, 0
60, 121, 112602, 282375, 606267, 137873648.000000, 0
61, 139, 135187, 215273, 650766, 120463088.000000, 0
62, 145, 157827, 162597, 680796, 103727936.000000, 0
63, 154, 179980, 124181, 697050, 88294848.000000, 0
64, 160, 199792, 100255, 701158, 74648328.000000, 0
65, 155, 216898, 88403, 695909, 63088204.000000, 0
66, 150, 230492, 87362, 683361, 53759104.000000, 0
67, 144, 239555, 95584, 666082, 46703592.000000, 0
68, 146, 243959, 111478, 645782, 41862164.000000, 0
69, 136, 243943, 133741, 623545, 39116412.000000, 0
70, 139, 239281, 161459, 600486, 38313796.000000, 0
71, 129, 230558, 193092, 577586, 39274128.000000, 0
72, 114, 218603, 227924, 554724, 41793596.000000, 0
73, 133, 203857, 264988, 532387, 45668688.000000, 0
74, 108, 187178, 303093, 510986, 50690700.000000, 0
75, 106, 168851, 342381, 490027, 56656952.000000, 0
76, 96, 149954, 381320, 469995, 63382084.000000, 0
77, 97, 130799, 419539, 450930, 70677088.000000, 0
78, 108, 112300, 456139, 432818, 78341408.000000, 0
79, 63, 94971, 491137, 415194, 86206952.000000, 0
80, 83, 79261, 523915, 398106, 94127592.000000, 0
81, 83, 65315, 554161, 381806, 101971384.000000, 0
82, 77, 53235, 581878, 366175, 109611456.000000, 0
83, 72, 42676, 607343, 351274, 116974216.000000, 0
84, 64, 33931, 630288, 337082, 123992528.000000, 0
85, 62, 26560, 651341, 323402, 130615480.000000, 0
86, 80, 20365, 670595, 310325, 136840496.000000, 0
87, 63, 15388, 688346, 297568, 142678464.000000, 0
88, 68, 11536, 704316, 285445, 148090288.000000, 0
89, 54, 8547, 718837, 273927, 153131744.000000, 0
90, 57, 6327, 732182, 262799, 157827312.000000, 0
91, 58, 4660, 744429, 252218, 162085232.000000, 0
92, 43, 3335, 755976, 242011, 166031072.000000, 0
93, 44, 2419, 766713, 232189, 169797408.000000, 0
94, 47, 1757, 776616, 222945, 173297776.000000, 0
95, 39, 1288, 786054, 213984, 176401232.000000, 0
96, 50, 927, 795074, 205314, 179209200.000000, 0
97, 38, 662, 803230, 197435, 181931648.000000, 0
98, 34, 540, 810990, 189801, 184690736.000000, 0
99, 33, 514, 818031, 182787, 187309136.000000, 0
100, 27, 533, 824734, 176071, 189582848.000000, 0
101, 32, 644, 830531, 170158, 191512192.000000, 0
102, 30, 824, 835787, 164724, 193166704.000000, 0
103, 41, 1077, 840230, 160017, 194673952.000000, 0
104, 30, 1432, 843752, 156151, 196133328.000000, 0
105, 32, 1898, 846119, 153316, 197549696.000000, 0
106, 33, 2496, 847348, 151488, 198869856.000000, 0
107, 25, 3288, 847348, 150704, 199990272.000000, 0
108, 29, 4198, 845558, 151580, 200837152.000000, 0
109, 29, 5451, 842320, 153565, 201337456.000000, 0
110, 33, 7010, 836862, 157460, 201441744.000000, 0
111, 44, 8886, 829669, 162766, 201122656.000000, 0
112, 38, 11215, 820373, 169739, 200345568.000000, 0
113, 35, 13809, 808521, 179000, 199096320.000000, 0
114, 44, 16883, 794523, 189915, 197437152.000000, 0
115, 39, 20549, 777641, 203136, 195451648.000000, 0
116, 53, 24825, 758600, 217887, 193071824.000000, 0
117, 53, 29650, 737266, 234396, 190174144.000000, 0
118, 55, 35012, 713466, 252832, 186640288.000000, 0
119, 47, 40861, 687994, 272463, 182487808.000000, 0
120, 85, 47226, 660888, 293166, 177871200.000000, 0
121, 69, 53891, 632356, 315049, 172851408.000000, 0
122, 72, 61084, 602907, 337302, 167397568.000000, 0
123, 73, 68635, 573075, 359582, 161533728.000000, 0
124, 74, 76451, 543016, 381824, 155402320.000000, 0
125, 94, 84627, 513623, 403021, 149044080.000000, 0
